"pid","p_name","p_year","t_cap","t_count","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","fips","county","state","region","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","max_volt","min_volt","distance_km","lon","lat"
1075,"City of Seward",2017,1700,1,2.129183225,1.7,1.25246072,1.7,453381.6844,300240.7508,153140.9336,31159,"Seward County","NE","West North Central",10,0,3,0.000468,0.000468,0,0,91,0,115,115,5.77787342429808,-97.187675,40.895283
1076,"Cottonwood Wind",2017,2300,40,118.5179089,92,1.28823814,92,27623003.58,16553975.25,11069028.33,31181,"Webster County","NE","West North Central",1,0,4,0.000566,0.000566,0,0,66,0,115,115,19.0951792899824,-98.4167642421196,40.2785117471075
1077,"Deerfield Wind",2017,2000,15,44.83457733,30,1.494485911,30,9977115.653,5770092.668,4207022.985,50003,"Bennington County","VT","New England",25,0,5,0,0,0,0,91,0,115,115,12.8249324605184,-72.9786309261058,42.8668061446239
1078,"El Cabo",2017,2100,142,281.6587529,298.2,0.944529688,298.2,87639548.25,47662125.09,39977423.17,35057,"Torrance County","NM","Mountain",10,0,6,0.001257,0.001206,0,0,76,0,69,115,36.5048478743458,-105.642971372129,34.7232714453995
1079,"Fluvanna I",2017,2100,74,109.83476,155.4,0.706787388,155.4,33272057.02,22413826.18,10858230.84,48415,"Scurry County","TX","West South Central",1,0,4,0,0,0,0,84,0,138,138,27.6920629775147,-101.116459428132,32.8833354341603
1080,"Golden Hills North",2017,2300,19,52.16504905,43.7,1.193708216,43.7,12658844.86,7566109.718,5092735.137,6001,"Alameda County","CA","Pacific",20,0,1,0.000941,0.000475,2,730,93,0,230,230,8.27962516354653,-121.63914353444,37.7665977341917
1081,"Hog Creek",2017,2200,30,88.43999997,66,1.339999999,66,23208021.19,12093767.96,11114253.22,39065,"Hardin County","OH","East North Central",1,0,5,0.000251,0.000251,0,0,81,0,138,138,19.8822044009655,-83.7108477249265,40.7880976861008
1082,"Prairie",2017,2000,82,155.068143,164,0.945537457,164,40921770.04,25768212.53,15153557.51,19123,"Mahaska County","IA","West North Central",1,0,3,0.000832,0.000832,0,0,90,0,161,161,2.39715346368476,-92.6771244936999,41.4468020137381
1083,"Quilt Block",2017,2000,49,118.9309926,98,1.213581558,98,24126183.04,17308283.68,6817899.367,55065,"Lafayette County","WI","East North Central",1,0,5,0.00016,0.00016,0,0,69,0,161,161,35.755561397592,-90.2507383319535,42.655358239597
1084,"Radford's Run",2017,2200,139,410.287933,305.8,1.341687158,305.8,96974275.1,55807522.99,41166752.11,17115,"Macon County","IL","East North Central",1,0,3,0,0,0,0,88,0,138,138,9.45371759763372,-89.0426989030255,40.0024539980018
1085,"Red Dirt",2017,3150,95,279.0935417,299.25,0.932643414,299.25,70951393.37,46875851.33,24075542.04,40073,"Kingfisher County","OK","West South Central",15,0,2,0.011018,0.000909,0,0,77,0,138,138,6.43705152323463,-97.7816261948826,36.0499389652873
1086,"Red Pine",2017,2000,100,121.4271116,200,0.607135558,200,36544275.39,27580794.28,8963481.111,27081,"Lincoln County","MN","West North Central",10,0,5,0.000505,0.000505,0,0,67,0,115,115,26.5763272192147,-96.1548953244182,44.4665101017809
1087,"Redbed Plains",2017,2100,48,96.45840484,100.8,0.956928619,100.8,22554335.12,15909187.5,6645147.62,40051,"Grady County","OK","West South Central",1,0,4,0.004645,0.000643,0,0,88,0,138,138,2.30955806078131,-97.8726078667171,35.277757617569
1088,"Rock Creek",2017,2000,150,332.8484361,300,1.109494787,300,78850842.23,51170036.75,27680805.48,29005,"Atchison County","MO","West North Central",1,0,4,0.000533,0.000408,0,0,65,0,161,161,41.5095175038915,-95.2403717740635,40.4348102564592
1089,"Rock Falls",2017,2625,60,159.1385194,157.5,1.010403298,157.5,41349280.86,25532298.28,15816982.59,40053,"Grant County","OK","West South Central",1,0,4,0.011018,0.000909,0,0,46,0,138,138,13.7864072327373,-97.4734939702957,36.9088636908306
1091,"Twin Buttes II",2017,2100,36,63.57831571,75.6,0.840983012,75.6,16455325.94,11433320.68,5022005.257,8099,"Prowers County","CO","Mountain",10,0,5,0.000925,0.00036,0,0,75,1,230,230,10.4734514995704,-102.529068779522,37.7744018283834
1092,"Whirlpool Corp. Marion Wind Farm",2017,1500,3,6.002313071,4.5,1.333847349,4.5,1595004.645,816442.4801,778562.1645,39101,"Marion County","OH","East North Central",10,0,5,0,0,0,0,89,0,138,138,2.38818591344934,-83.1788709864338,40.5911600316321
1093,"Whirlpool Corp. Ottawa Wind Farm",2017,1500,1,1.749381897,1.5,1.166254598,1.5,536795.1603,256154.723,280640.4373,39137,"Putnam County","OH","East North Central",10,0,4,0.000251,0.000251,0,0,71,0,138,138,0.295252799003878,-84.033714,41.002811
1094,"Willow Springs Wind Farm",2017,2500,100,278.9675218,250,1.115870087,250,54188406.24,42203354.77,11985051.47,48207,"Haskell County","TX","West South Central",1,0,5,0,0,0,0,63,0,345,345,15.0302508696168,-99.6541869704485,33.3435022835696
1095,"Broadview Energy KW LLC",2017,2300,62,115.9605921,142.6,0.813187883,142.6,30695614.1,21585766.68,9109847.416,35009,"Curry County","NM","Mountain",15,0,3,0.017882,0.001407,0,0,86,0,115,115,33.58204611884,-103.118725563393,34.7510854648143
1096,"Cross Winds Energy Park II",2018,2300,19,54.6763752,43.7,1.251175634,43.7,13636951.57,7718607.192,5918344.383,26157,"Tuscola County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,0,345,345,6.95158402737434,-83.4170957072394,43.6460538724232
1097,"Flat Top",2018,2000,100,147.2410467,200,0.736205234,200,37867165.96,29133277.67,8733888.294,48333,"Mills County","TX","West South Central",10,0,3,0.002854,0.000951,0,0,56,0,138,138,22.6685673263374,-98.5682631134564,31.6320063076488
1098,"Otis Wind Energy Project",2017,1500,1,2.106686467,1.5,1.404457645,1.5,574269.6168,279185.3456,295084.2712,25003,"Berkshire County","MA","New England",10,0,5,0,0,0,0,90,0,115,115,5.72842063424108,-73.025764,42.225765
1099,"Prairie II",2018,2000,2,3.412300404,4,0.853075101,4,1017780.328,605893.6751,411886.6529,19123,"Mahaska County","IA","West North Central",1,0,3,0.000832,0.000832,0,0,90,0,161,161,4.1014397431398,-92.7154529999297,41.4734408170914
1100,"Tule",2018,2300,57,163.2190487,131.1,1.244996558,131.1,44049422.86,23728860.91,20320561.94,6073,"San Diego County","CA","Pacific",25,0,2,0.000683,0.00067,4,5387,94,0,138,138,65.4812835045388,-116.297647632545,32.7613000016493
1101,"Big Timber",2018,1790,14,25.69141977,25.06,1.02519632,25.06,7479375.661,4141031.816,3338343.845,30097,"Sweet Grass County","MT","Mountain",10,0,6,0.000196,0.000196,0,0,70,0,115,115,40.9582198861896,-109.650417424184,45.8369527551173
1102,"Bishop Hill III",2018,2500,53,168.2768056,132.5,1.270013627,132.5,41829447.69,23633747.98,18195699.71,17073,"Henry County","IL","East North Central",1,0,4,0.000373,0.000373,0,0,79,0,138,138,13.8582566840494,-90.2865599830796,41.2073714455945
1103,"Kimball Wind Farm",2018,2500,12,25.91714867,30,0.863904956,30,6952788.134,4596757.287,2356030.847,31105,"Kimball County","NE","West North Central",1,0,6,0,0,0,0,64,0,138,115,17.31166169223,-103.706527763602,41.2925745712196
1104,"Rattlesnake Wind",2018,2500,64,135.9217245,160,0.849510778,160,38729117.14,24480341.19,14248775.94,48307,"McCulloch County","TX","West South Central",10,0,5,0.002854,0.000951,0,0,65,0,138,138,25.6522503369237,-99.5352420889229,31.2474833644249
1105,"Santa Rita",2018,2500,120,336.7496188,300,1.122498729,300,60544266.63,51018151.76,9526114.864,48383,"Reagan County","TX","West South Central",10,0,3,0,0,0,0,63,0,138,138,25.2667555142682,-101.347799836094,31.1926792807263
1106,"UL Advanced Wind Turbine Test Facility",2018,3570,1,4.161631856,3.57,1.165723209,3.57,785824.9719,610452.8036,175372.1683,48381,"Randall County","TX","West South Central",10,0,2,0.000694,0.000573,0,0,92,0,115,115,3.47690407349062,-101.790001,34.967331
1107,"Arkwright Summit",2018,2200,36,109.5346342,79.2,1.383013059,79.2,29513272.46,14655437.57,14857834.89,36013,"Chautauqua County","NY","Mid Atlantic",1,0,3,0.001117,0.001024,0,0,87,0,115,115,8.95545661423844,-79.2301961789539,42.406224552981
1108,"Cactus Flats",2018,3450,43,139.5268663,148.35,0.940524882,148.35,36152949,23867960.78,12284988.22,48095,"Concho County","TX","West South Central",10,0,6,0.002854,0.000951,0,0,42,0,138,138,52.5892291511927,-100.01762285802,31.1164156878847
1109,"Correctional Training Facility",2018,1700,1,2.154706067,1.7,1.267474157,1.7,483526.294,306807.1037,176719.1904,6053,"Monterey County","CA","Pacific",10,0,2,0.000188,0.000188,0,0,90,0,115,115,41.7319912059325,-121.381569,36.466167
1110,"Northwest Ohio",2018,2500,42,137.3204704,105,1.307814003,105,36852078.63,18988357.47,17863721.16,39125,"Paulding County","OH","East North Central",1,0,5,0.000251,0.000251,0,0,68,0,138,138,15.176942278296,-84.5813619749853,41.048485593039
1111,"Perennial Wind",2018,2300,3,4.886996739,6.9,0.708260397,6.9,1637150.113,993407.5077,643742.6051,31059,"Fillmore County","NE","West North Central",10,0,3,0.000566,0.000566,0,0,66,0,115,115,23.346750468296,-97.6268894800326,40.6328920126941
1112,"Persimmon Creek I",2018,2500,80,166.3352698,200,0.831676349,200,43268643.84,30070848.89,13197794.95,40153,"Woodward County","OK","West South Central",15,0,3,0.011018,0.000909,0,0,86,0,138,138,6.81323323088032,-99.310311493753,36.1720134957062
1113,"Salinas Valley State Prison",2018,1700,1,1.901093099,1.7,1.118290059,1.7,479926.5626,290992.0574,188934.5052,6053,"Monterey County","CA","Pacific",1,0,2,0.000188,0.000188,0,0,90,0,115,115,42.178781299882,-121.37075,36.474236
1114,"Valfilm Wind",2018,1500,2,3.707797166,3,1.235932389,3,967629.4911,525473.4142,442156.0769,39063,"Hancock County","OH","East North Central",1,0,3,0.000251,0.000251,0,0,90,0,138,138,0.614977709417399,-83.6442604954245,41.0836275003724
1115,"Desert Sky Repower",2001,1850,15,13.89758906,27.75,0.50081402,27.75,5121880.781,3594325.878,1527554.902,48371,"Pecos County","TX","West South Central",10,0,4,0,0,2,1222,41,0,138,138,5.38376069761777,-102.079608281673,30.9178446988626
1116,"Trent Mesa Repower",2001,1700,16,18.29548196,27.2,0.672628013,27.2,5473375.25,3854138.39,1619236.86,48353,"Nolan County","TX","West South Central",10,0,3,0,0,0,0,73,0,138,138,22.7911502392328,-100.166139395123,32.4283900132183
1117,"Armadillo Flats",2018,1790,109,147.5771572,195.11,0.756379259,195.11,40334838.74,28344292.96,11990545.78,40047,"Garfield County","OK","West South Central",15,0,3,0.007396,0,0,0,88,0,138,138,2.29770346318149,-97.5645795017174,36.3085991178221
1118,"Aurora County Wind",2018,2300,9,26.26197956,20.7,1.268694665,20.7,6069759.362,3786996.677,2282762.685,46003,"Aurora County","SD","West North Central",15,0,3,0.000206,0.000206,0,0,65,0,345,230,71.2011545088837,-98.7554191827322,43.715865408281
1119,"Beaver Creek II",2018,2000,85,216.3821261,170,1.272836036,170,51770721.17,30309499.73,21461221.44,19073,"Greene County","IA","West North Central",1,0,3,0.000167,0.000167,1,300,67,0,345,345,10.7406971056427,-94.246713851963,42.1047290503023
1120,"Blue Cloud I",2018,3450,43,181.0220604,148.35,1.220236336,148.35,40292635.02,26258082.74,14034552.28,48017,"Bailey County","TX","West South Central",25,0,3,0,0,0,0,44,0,115,115,35.3760513714571,-102.646702990541,34.0578468522063
1121,"Blue Summit II",2018,2500,18,17.30067613,45,0.38445947,45,8366547.671,5582187.911,2784359.76,48487,"Wilbarger County","TX","West South Central",1,0,4,0,0,0,0,82,1,138,138,27.6184551157942,-99.4696597466713,34.2362125874024
1122,"Brule County Wind",2018,2300,9,25.52843391,20.7,1.233257677,20.7,6272092.737,3725055.95,2547036.787,46015,"Brule County","SD","West North Central",15,0,4,0.000961,0.000678,0,0,67,0,345,230,61.6812719076932,-98.9224459306119,43.7144039206681
1123,"Casa Mesa",2018,2500,20,35.38439102,50,0.70768782,50,11362015.98,7125800.601,4236215.381,35011,"De Baca County","NM","Mountain",1,0,5,0.017882,0.001407,0,0,42,0,345,115,5.8752386809136,-103.974948510668,34.6041795624855
1124,"Copenhagen",2018,2000,40,112.7443582,80,1.409304477,80,25671456.79,14942572.44,10728884.35,36049,"Lewis County","NY","Mid Atlantic",1,0,5,0.000717,0.000717,0,0,66,0,115,115,10.09761236359,-75.6504460021219,43.8906745691498
1125,"Diamond Vista",2018,3150,95,331.232908,299.25,1.106876886,299.25,80510959.83,50430763.35,30080196.48,20115,"Marion County","KS","West North Central",10,0,5,0.002347,0.000546,0,0,77,0,345,345,18.3939354451282,-97.2142236191736,38.5758101356162
1126,"Heartland Divide",2018,2500,36,99.24552814,90,1.10272809,90,26909149.3,15187677.44,11721471.86,19009,"Audubon County","IA","West North Central",1,0,6,0.000167,0.000167,0,0,65,0,161,161,24.3952482727996,-94.8127042896742,41.7356026846719
1127,"HillTopper",2018,2500,74,186.7372552,185,1.009390569,185,51006825.54,29841828.79,21164996.75,17107,"Logan County","IL","East North Central",1,0,3,0.000941,0.000941,0,0,89,0,138,138,4.6923574776698,-89.3450187789873,40.001516921204
1128,"Ivester",2018,2625,35,105.570141,91.875,1.149062759,91.875,21613875.81,15616421.69,5997454.121,19075,"Grundy County","IA","West North Central",1,0,3,0.000433,0.000433,1,300,80,0,161,161,3.75319526914671,-92.9318819524953,42.3422024853596
1129,"Live Oak",2018,2625,76,219.0414485,199.5,1.097952123,199.5,53347066.26,33399752.49,19947313.77,48413,"Schleicher County","TX","West South Central",10,0,4,0.002854,0.000951,0,0,43,0,138,138,11.6545862555993,-100.647000543095,31.0394207471578
1130,"Lorenzo Winds",2018,2300,32,78.78149999,73.6,1.070400815,73.6,18976175.85,12218244.23,6757931.624,48107,"Crosby County","TX","West South Central",10,0,4,0.000849,0.000519,0,0,50,0,115,115,15.5447238940577,-101.47677184344,33.7448021747933
1131,"Meadow Lake VI",2018,3600,61,275.6130772,219.6,1.255068657,219.6,77512330.3,38940976.95,38571353.34,18007,"Benton County","IN","East North Central",1,0,5,0,0,0,0,77,0,345,345,12.5608572231751,-87.1433381843365,40.6935310698852
1132,"Minco IV",2018,2500,59,157.0858854,147.5,1.064989053,147.5,35107451.26,24300567.71,10806883.55,40015,"Caddo County","OK","West South Central",1,0,4,0.010798,0.000855,0,0,74,0,138,138,4.22278090088899,-98.3276340548321,35.4527084196471
1133,"Nestle Waters II",2018,1850,1,1.975213868,1.85,1.067683172,1.85,542323.3638,304981.6862,237341.6776,6065,"Riverside County","CA","Pacific",15,0,2,0.000561,0.000476,7,8846,94,0,115,115,3.44402558822364,-116.753098,33.911694
1134,"New Frontier",2018,3450,29,131.1227228,100.05,1.310571942,100.05,30193643.31,18121607.51,12072035.8,38049,"McHenry County","ND","West North Central",10,0,3,0.028596,0.002212,0,0,75,0,230,115,16.54685302578,-100.923927899347,47.8749299183801
1135,"North English",2018,2000,106,277.4541026,212,1.308745767,212,60464522.65,38155384.95,22309137.7,19157,"Poweshiek County","IA","West North Central",1,0,4,0.000832,0.000832,1,300,80,0,345,345,3.83965438404328,-92.5396769339657,41.6400163013278
1136,"Orient I",2018,2000,50,109.4942436,100,1.094942436,100,26166054.32,16821226.33,9344827.994,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,345,345,23.7517755006181,-94.4933236268916,41.2001027606463
1137,"Palmer's Creek",2018,2500,17,50.54569116,42.5,1.18931038,42.5,11931808.87,7341048.703,4590760.163,27023,"Chippewa County","MN","West North Central",1,0,3,0.000505,0.000505,0,0,68,0,230,230,6.66010967666707,-95.5679162663455,44.8595902894389
1138,"Pratt Wind Energy Center",2018,2300,106,131.3271676,243.8,0.538667627,243.8,45801368.6,32276906.94,13524461.65,20151,"Pratt County","KS","West North Central",1,0,4,0.002347,0.000546,0,0,78,0,115,115,11.4846650910782,-98.8625366238984,37.5601374063031
1139,"Rattlesnake Creek",2018,3150,101,357.6136892,318.15,1.124041142,318.15,89611957.74,54454621.7,35157336.04,31051,"Dixon County","NE","West North Central",1,0,4,0.000366,0,0,0,68,0,345,161,37.6072349756311,-96.8271796163635,42.3857987773271
1140,"Rush Creek I",2018,2000,199,178.0728284,398,0.447419167,398,86419097.57,50382344.14,36036753.43,8073,"Lincoln County","CO","Mountain",10,0,5,0.000925,0.00036,0,0,59,1,230,230,10.3806735645504,-103.6592844,39.1164959905714
1141,"Rush Creek II",2018,2000,100,75.38977284,200,0.376948864,200,33660853,24454523.07,9206329.931,8073,"Lincoln County","CO","Mountain",10,0,5,0.000925,0.00036,0,0,59,1,115,115,11.5545486218438,-103.172405500268,39.0828192625264
1142,"Stillwater Big Sky",2018,2300,31,57.94279812,71.3,0.812661965,71.3,20308125.4,10904495.23,9403630.17,30095,"Stillwater County","MT","Mountain",10,0,5,0.004578,0.001052,0,0,71,0,115,115,53.2440333471214,-109.49915243599,45.8746621566814
1143,"Stoneray",2018,2625,13,43.09910693,34.125,1.262977493,34.125,10165694.29,6069113.92,4096580.374,27117,"Pipestone County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,67,0,115,115,12.8994835540248,-96.0761966368113,43.9816792736526
1144,"Tahoka Wind",2018,2500,120,375.0856557,300,1.250285519,300,80828302.76,53972891.11,26855411.65,48305,"Lynn County","TX","West South Central",10,0,4,0.000849,0.000519,1,5,52,0,115,115,48.0172114347288,-101.693807633671,33.1530409493264
1145,"Thunder Spirit II",2018,3000,16,60.23409174,48,1.254876911,48,11967437.01,8558215.148,3409221.863,38001,"Adams County","ND","West North Central",1,0,5,0.028596,0.002212,0,0,65,0,115,115,24.6325603319563,-102.541241328917,46.0513858544209
1146,"Torrecillas",2018,2500,119,278.1505614,297.5,0.93495987,297.5,76042046.67,46788603.35,29253443.31,48479,"Webb County","TX","West South Central",10,0,5,0.00258,0.000198,0,0,84,1,138,138,12.3806629582806,-98.8033694520559,27.6044476984929
1147,"Trondhjem (Wind-Solar Hybrid)",2018,2300,1,1.029380299,2.3,0.447556652,2.3,640548.0149,290480.5341,350067.4808,27111,"Otter Tail County","MN","West North Central",10,0,5,0.000692,0.000692,0,0,90,0,115,115,6.67136519981612,-96.161751,46.506741
1148,"Turtle Creek",2018,3600,56,199.82878,201.6,0.991214186,201.6,53486139.57,32484102.59,21002036.98,19131,"Mitchell County","IA","West North Central",1,0,4,0.000335,0.000335,0,0,67,0,345,345,16.5286642586022,-92.8465567680943,43.4275544749251
1149,"Upstream",2018,2500,81,188.8194803,202.5,0.932441878,202.5,49813328.67,31624674.8,18188653.87,31003,"Antelope County","NE","West North Central",1,0,4,0.000329,0.000329,0,0,65,0,115,115,0.770881456171202,-98.0035282888452,42.1901485575506
1150,"Voyager II",2018,3600,54,213.2634318,194.4,1.097034114,194.4,59733922.67,32803846.19,26930076.48,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,0,500,220,28.6830231466941,-118.266678365804,35.0753155910755
1151,"Walnut Ridge",2018,2000,105,269.451065,210,1.28310031,210,61241778.95,37556647.27,23685131.69,17011,"Bureau County","IL","East North Central",1,0,4,0,0,0,0,80,0,138,138,9.60197436066133,-89.6049315577134,41.519669217706
1152,"WED Green Hill",2018,3000,1,4.034415476,3,1.344805159,3,1154579.09,545959.8767,608619.2129,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,0.776383049885136,-71.529739,41.797844
1153,"WED Plainfield",2018,3000,1,4.034769047,3,1.344923016,3,1121857.475,546107.9615,575749.5134,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,1.29285334826705,-71.535828,41.79607
1154,"WED Plainfield II",2018,3000,1,4.077909347,3,1.359303116,3,928764.8717,548900.6827,379864.189,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,1.67024415356667,-71.539963,41.794582
1155,"WED Plainfield III",2018,3000,1,4.013209106,3,1.337736369,3,1033567.576,544735.9374,488831.6384,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,1.20133102463571,-71.530624,41.793526
1156,"WED Shun I",2018,3000,1,4.019999998,3,1.339999999,3,972905.0344,545242.6284,427662.406,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,1.53579355073925,-71.540657,41.79845
1157,"WED Shun II",2018,3000,1,4.044039847,3,1.348013282,3,1095497.712,546648.4239,548849.2885,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,1.12918954000145,-71.536224,41.800133
1158,"WED Shun III",2018,3000,1,4.282030964,3,1.427343655,3,1142951.219,561812.8848,581138.3344,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,2.21846024522382,-71.549332,41.799068
1159,"Whirlpool Corporation - Greenville Wind Fa",2018,1500,3,5.443628854,4.5,1.209695301,4.5,1393116.314,794082.0499,599034.2644,39037,"Darke County","OH","East North Central",1,0,5,0.000251,0.000251,1,293,79,0,345,345,36.872896612078,-84.6114933318249,40.1278343512666
1160,"Wildcat Ranch",2018,1715,67,126.5757774,114.905,1.101568926,114.905,29486172.33,19459798.36,10026373.97,48079,"Cochran County","TX","West South Central",25,0,2,0,0,0,0,37,0,230,230,32.7128959567168,-102.8965056832,33.5405375037866
1161,"Woodstock Hills Repower",2018,2300,4,8.942198627,9.2,0.971978112,9.2,2252124.724,1468814.051,783310.6727,27117,"Pipestone County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,67,0,115,115,13.1637048430785,-96.0775253356516,43.9861382980428
1162,"Arbor Hill",2018,2000,124,224.4824075,248,0.905170998,248,59747479.55,38527935.16,21219544.38,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,161,161,11.7264170578605,-94.3203423106896,41.4451737256288
1163,"Mendota Hills Repowering",2019,2625,29,94.35799289,76.125,1.239513864,76.125,26413798.48,13362125.56,13051672.92,17103,"Lee County","IL","East North Central",1,0,3,0,0,2,4187,89,0,138,138,2.42000396003115,-89.0545804460473,41.722148911268
1164,"English Farms",2019,2500,69,136.8748682,172.5,0.793477497,172.5,54277107.03,25640866.39,28636240.64,19157,"Poweshiek County","IA","West North Central",1,0,4,0.000832,0.000832,1,300,80,0,345,345,15.1759682315942,-92.4011151074153,41.5489394024112
1165,"Saratoga",2019,2000,33,68.43345596,66,1.036870545,66,15727444.54,10881744.37,4845700.165,19089,"Howard County","IA","West North Central",10,0,6,0.000335,0.000335,0,0,66,0,345,345,27.4188433508971,-92.339305153452,43.3785071531561
1166,"Upland Prairie",2019,2500,117,242.624747,292.5,0.829486314,292.5,66650042.62,43949604.35,22700438.27,19041,"Clay County","IA","West North Central",1,0,5,6e-04,0.00025,0,0,78,0,161,161,7.27964968986965,-95.3237795460991,43.2075106182223
1167,"Pine River",2019,2300,65,176.3449838,149.5,1.179565109,149.5,44708526.77,25766745.68,18941781.09,26073,"Isabella County","MI","East North Central",1,0,5,0.000794,0.000416,2,4770,90,0,138,138,9.51822331011724,-84.6610015562821,43.482475775683
1168,"Stoneray II",2019,2625,26,55.84205031,68.25,0.818198539,68.25,15600099.96,10261488.31,5338611.648,27117,"Pipestone County","MN","West North Central",10,0,5,0.000505,0.000505,0,0,67,0,115,115,17.1587149034234,-96.1285267191537,44.0550089637939
1169,"Hale Wind",2019,2000,239,150.0362947,478,0.313883462,478,84222926.49,56468301.92,27754624.57,48189,"Hale County","TX","West South Central",10,0,3,0,0,0,0,85,0,115,115,9.21666385294425,-101.651973233596,33.951009478161
1170,"Mann Packing",2019,1700,1,1.377521464,1.7,0.810306743,1.7,417243.5997,257094.3702,160149.2296,6053,"Monterey County","CA","Pacific",25,0,2,0.000188,0.000188,0,0,90,0,115,115,34.0680997467624,-121.453575,36.503963
1171,"Patriot Wind",2019,3600,63,67.41025053,226.8,0.297223327,226.8,38600954.01,26477594.36,12123359.65,48355,"Nueces County","TX","West South Central",10,0,2,0.005776,0.001399,4,4428,87,0,345,138,4.94408552198497,-97.6360946997832,27.5943024074962
1173,"Gopher Creek Wind Farm",2019,2000,79,178.5431482,158,1.130019925,158,33836937.64,27053924.9,6783012.741,48033,"Borden County","TX","West South Central",10,0,4,0,0,0,0,50,0,138,138,33.8290419178307,-101.228596350498,32.8766048655135
1174,"Foard City",2019,2520,139,449.617965,350.28,1.28359588,350.28,90149486.89,62875092.89,27274394,48155,"Foard County","TX","West South Central",1,0,5,0,0,0,0,51,1,138,138,17.3191280468911,-99.7440575056406,33.9100693061302
1175,"Grady",2019,2625,84,171.8050716,220.5,0.779161322,220.5,52837882.58,33012392.9,19825489.68,35009,"Curry County","NM","Mountain",15,0,3,0.017882,0.001407,0,0,86,0,115,115,39.4053900523186,-103.237621931923,34.8103515062187
1176,"Lockett",2019,2450,74,119.7695305,181.3,0.660615171,181.3,40035539.31,25312911.95,14722627.35,48487,"Wilbarger County","TX","West South Central",1,0,4,0,0,0,0,82,1,345,138,6.48762066987972,-99.2538896333654,34.0812862246673
1177,"Prairie Queen",2019,2625,59,138.7908892,154.875,0.896147791,154.875,34058486.86,24154302.87,9904183.984,20001,"Allen County","KS","West North Central",1,0,4,0.002347,0.000546,0,0,76,1,138,138,26.122956087938,-95.2408037218509,37.9765519215735
1178,"Santa Rita East",2019,2520,120,205.4405667,302.4,0.679366954,302.4,62462089.59,42927267.31,19534822.28,48235,"Irion County","TX","West South Central",1,0,4,0.002625,0.000525,0,0,51,0,138,138,20.7873260590487,-101.1441166081,31.2440089351797
1179,"Solomon Forks",2019,2625,103,226.2657823,270.375,0.836859111,270.375,61509777.64,40797709.36,20712068.28,20193,"Thomas County","KS","West North Central",10,0,2,0.002347,0.000546,0,0,76,0,115,115,9.4501820810804,-101.120530539273,39.312309691614
1180,"Antrim",2019,3200,9,39.77214333,28.8,1.380977199,28.8,9928151.079,5326919.676,4601231.403,33011,"Hillsborough County","NH","New England",10,0,4,0.000447,0.000471,0,0,94,0,115,115,9.5279161199935,-72.0151845715006,43.0565698485472
1181,"Berkshire Wind Power Project Phase II",2019,2300,2,6.662666514,4.6,1.448405764,4.6,1514860.693,871572.1788,643288.5147,25003,"Berkshire County","MA","New England",10,0,5,0,0,0,0,90,0,115,115,13.0773624067993,-73.2721135122462,42.5982305009261
1182,"Big Level",2019,3600,25,119.584982,90,1.328722023,90,32623245.3,16339382.63,16283862.67,42105,"Potter County","PA","Mid Atlantic",10,0,5,0.004968,0.000946,0,0,64,0,115,115,7.77501843418901,-77.6796266337561,41.8916190283982
1183,"Blue Summit III",2019,2520,82,249.8659447,206.64,1.209184789,206.64,55044186.67,36139159.24,18905027.42,48197,"Hardeman County","TX","West South Central",1,0,5,0,0,0,0,43,1,138,138,17.9127913008589,-99.5528153864611,34.1805406345029
1184,"Bright Stalk",2019,3600,57,232.1282082,205.2,1.131229085,205.2,52682852.81,34893693.62,17789159.2,17113,"McLean County","IL","East North Central",1,0,2,0.000119,0.000119,0,0,95,0,345,345,18.3801426202623,-88.660396352441,40.6831845405439
1185,"Busch Ranch II",2019,2200,27,49.09380829,59.4,0.826495089,59.4,12115926.63,8909062.825,3206863.801,8055,"Huerfano County","CO","Mountain",10,0,6,0.000925,0.00036,0,0,65,1,138,138,6.25150646168387,-104.422559191434,37.7746708983881
1186,"Canadian Breaks",2019,2300,84,234.6854448,193.2,1.214727975,193.2,50523035.2,33804062.73,16718972.47,48359,"Oldham County","TX","West South Central",10,0,3,0.000694,0.000573,0,0,56,0,345,345,14.6255892237955,-102.31271377675,35.1971966949784
